Year,Month,Day,Hour,Minute,DHI,DNI,
2016,1,16,7,30,0,0,N/A
2016,1,16,8,0,39,130,N/A
2016,1,16,8,30,71,225,N/A
2016,1,16,9,0,100,298,N/A
2016,1,16,9,30,118,365,N/A
2016,1,16,10,0,161,324,N/A
2016,1,16,10,30,150,1,N/A
2016,1,16,11,0,139,0,N/A
2016,1,16,11,30,189,16,N/A
2016,1,16,12,0,87,0,N/A
2016,1,16,12,30,87,0,N/A
2016,1,16,13,0,52,0,N/A
2016,1,16,13,30,49,0,N/A
2016,1,16,14,0,80,0,N/A
2016,1,16,14,30,6,0,N/A
2016,1,16,15,0,5,0,N/A
2016,1,16,15,30,3,0,N/A
2016,1,16,16,0,2,0,N/A
2016,1,16,16,30,1,0,N/A
2016,1,16,17,0,0,0,N/A
2016,1,16,17,30,0,0,N/A
2016,1,16,18,0,0,0,N/A
2016,1,16,18,30,0,0,N/A
2016,1,16,19,0,0,0,N/A
2016,1,16,19,30,0,0,N/A
2016,1,16,20,0,0,0,N/A
2016,1,16,20,30,0,0,N/A
2016,1,16,21,0,0,0,N/A
2016,1,16,21,30,0,0,N/A
2016,1,16,22,0,0,0,N/A
2016,1,16,22,30,0,0,N/A
2016,1,16,23,0,0,0,N/A
2016,1,16,23,30,0,0,N/A
2016,1,17,0,0,0,0,N/A
2016,1,17,0,30,0,0,N/A
2016,1,17,1,0,0,0,N/A
2016,1,17,1,30,0,0,N/A
2016,1,17,2,0,0,0,N/A
2016,1,17,2,30,0,0,N/A
2016,1,17,3,0,0,0,N/A
2016,1,17,3,30,0,0,N/A
2016,1,17,4,0,0,0,N/A
2016,1,17,4,30,0,0,N/A
2016,1,17,5,0,0,0,N/A
2016,1,17,5,30,0,0,N/A
2016,1,17,6,0,0,0,N/A
2016,1,17,6,30,0,0,N/A
2016,1,17,7,0,0,0,N/A
2016,1,17,7,30,0,0,N/A
2016,1,17,8,0,6,0,N/A
2016,1,17,8,30,14,0,N/A
2016,1,17,9,0,21,0,N/A
2016,1,17,9,30,29,0,N/A
2016,1,17,10,0,72,0,N/A
2016,1,17,10,30,166,15,N/A
2016,1,17,11,0,94,0,N/A
2016,1,17,11,30,135,0,N/A
2016,1,17,12,0,125,0,N/A
2016,1,17,12,30,165,0,N/A
2016,1,17,13,0,138,0,N/A
2016,1,17,13,30,141,0,N/A
2016,1,17,14,0,126,0,N/A
2016,1,17,14,30,84,0,N/A
2016,1,17,15,0,69,0,N/A
2016,1,17,15,30,52,0,N/A
2016,1,17,16,0,35,0,N/A
2016,1,17,16,30,17,0,N/A
2016,1,17,17,0,4,0,N/A
2016,1,17,17,30,0,0,N/A
2016,1,17,18,0,0,0,N/A
2016,1,17,18,30,0,0,N/A
2016,1,17,19,0,0,0,N/A
2016,1,17,19,30,0,0,N/A
2016,1,17,20,0,0,0,N/A
2016,1,17,20,30,0,0,N/A
2016,1,17,21,0,0,0,N/A
2016,1,17,21,30,0,0,N/A
2016,1,17,22,0,0,0,N/A
2016,1,17,22,30,0,0,N/A
2016,1,17,23,0,0,0,N/A
2016,1,17,23,30,0,0,N/A
2016,1,18,0,0,0,0,N/A
2016,1,18,0,30,0,0,N/A
2016,1,18,1,0,0,0,N/A
2016,1,18,1,30,0,0,N/A
2016,1,18,2,0,0,0,N/A
2016,1,18,2,30,0,0,N/A
2016,1,18,3,0,0,0,N/A
2016,1,18,3,30,0,0,N/A
2016,1,18,4,0,0,0,N/A
2016,1,18,4,30,0,0,N/A
2016,1,18,5,0,0,0,N/A
2016,1,18,5,30,0,0,N/A
2016,1,18,6,0,0,0,N/A
2016,1,18,6,30,0,0,N/A
2016,1,18,7,0,0,0,N/A
2016,1,18,7,30,0,0,N/A
2016,1,18,8,0,31,405,N/A
2016,1,18,8,30,46,574,N/A
2016,1,18,9,0,55,685,N/A
2016,1,18,9,30,63,754,N/A
2016,1,18,10,0,70,794,N/A
2016,1,18,10,30,75,826,N/A
2016,1,18,11,0,79,841,N/A
2016,1,18,11,30,81,853,N/A
2016,1,18,12,0,207,397,N/A
2016,1,18,12,30,212,387,N/A
2016,1,18,13,0,129,0,N/A
2016,1,18,13,30,122,0,N/A
2016,1,18,14,0,202,161,N/A
2016,1,18,14,30,174,82,N/A
2016,1,18,15,0,123,1,N/A
2016,1,18,15,30,95,0,N/A
2016,1,18,16,0,64,0,N/A
2016,1,18,16,30,33,0,N/A
2016,1,18,17,0,7,0,N/A
2016,1,18,17,30,0,0,N/A
2016,1,18,18,0,0,0,N/A
2016,1,18,18,30,0,0,N/A
2016,1,18,19,0,0,0,N/A
2016,1,18,19,30,0,0,N/A
2016,1,18,20,0,0,0,N/A
2016,1,18,20,30,0,0,N/A
2016,1,18,21,0,0,0,N/A
2016,1,18,21,30,0,0,N/A
2016,1,18,22,0,0,0,N/A
2016,1,18,22,30,0,0,N/A
2016,1,18,23,0,0,0,N/A
2016,1,18,23,30,0,0,N/A
2016,1,19,0,0,0,0,N/A
2016,1,19,0,30,0,0,N/A
2016,1,19,1,0,0,0,N/A
2016,1,19,1,30,0,0,N/A
2016,1,19,2,0,0,0,N/A
2016,1,19,2,30,0,0,N/A
2016,1,19,3,0,0,0,N/A
2016,1,19,3,30,0,0,N/A
2016,1,19,4,0,0,0,N/A
2016,1,19,4,30,0,0,N/A
2016,1,19,5,0,0,0,N/A
2016,1,19,5,30,0,0,N/A
2016,1,19,6,0,0,0,N/A
2016,1,19,6,30,0,0,N/A
2016,1,19,7,0,0,0,N/A
2016,1,19,7,30,3,0,N/A
2016,1,19,8,0,18,0,N/A
2016,1,19,8,30,39,0,N/A
2016,1,19,9,0,61,0,N/A
2016,1,19,9,30,82,0,N/A
2016,1,19,10,0,96,0,N/A
2016,1,19,10,30,178,29,N/A
2016,1,19,11,0,188,22,N/A
2016,1,19,11,30,144,0,N/A
2016,1,19,12,0,23,0,N/A
2016,1,19,12,30,134,0,N/A
2016,1,19,13,0,199,21,N/A
2016,1,19,13,30,141,0,N/A
2016,1,19,14,0,171,15,N/A
2016,1,19,14,30,178,167,N/A
2016,1,19,15,0,104,508,N/A
2016,1,19,15,30,104,397,N/A
2016,1,19,16,0,80,314,N/A
2016,1,19,16,30,50,198,N/A
2016,1,19,17,0,18,0,N/A
2016,1,19,17,30,0,0,N/A
2016,1,19,18,0,0,0,N/A
2016,1,19,18,30,0,0,N/A
2016,1,19,19,0,0,0,N/A
2016,1,19,19,30,0,0,N/A
2016,1,19,20,0,0,0,N/A
2016,1,19,20,30,0,0,N/A
2016,1,19,21,0,0,0,N/A
2016,1,19,21,30,0,0,N/A
2016,1,19,22,0,0,0,N/A
2016,1,19,22,30,0,0,N/A
2016,1,19,23,0,0,0,N/A
2016,1,19,23,30,0,0,N/A
2016,1,20,0,0,0,0,N/A
2016,1,20,0,30,0,0,N/A
2016,1,20,1,0,0,0,N/A
2016,1,20,1,30,0,0,N/A
2016,1,20,2,0,0,0,N/A
2016,1,20,2,30,0,0,N/A
2016,1,20,3,0,0,0,N/A
2016,1,20,3,30,0,0,N/A
2016,1,20,4,0,0,0,N/A
2016,1,20,4,30,0,0,N/A
2016,1,20,5,0,0,0,N/A
2016,1,20,5,30,0,0,N/A
2016,1,20,6,0,0,0,N/A
2016,1,20,6,30,0,0,N/A
2016,1,20,7,0,0,0,N/A
2016,1,20,7,30,10,0,N/A
2016,1,20,8,0,38,218,N/A
2016,1,20,8,30,69,295,N/A
2016,1,20,9,0,94,362,N/A
2016,1,20,9,30,116,403,N/A
2016,1,20,10,0,76,728,N/A
2016,1,20,10,30,157,454,N/A
2016,1,20,11,0,131,620,N/A
2016,1,20,11,30,146,604,N/A
2016,1,20,12,0,114,727,N/A
2016,1,20,12,30,80,883,N/A
2016,1,20,13,0,74,890,N/A
2016,1,20,13,30,73,877,N/A
2016,1,20,14,0,70,857,N/A
2016,1,20,14,30,101,635,N/A
2016,1,20,15,0,110,484,N/A
2016,1,20,15,30,91,443,N/A
2016,1,20,16,0,69,382,N/A
2016,1,20,16,30,42,300,N/A
2016,1,20,17,0,21,0,N/A
2016,1,20,17,30,0,0,N/A
2016,1,20,18,0,0,0,N/A
2016,1,20,18,30,0,0,N/A
2016,1,20,19,0,0,0,N/A
2016,1,20,19,30,0,0,N/A
2016,1,20,20,0,0,0,N/A
2016,1,20,20,30,0,0,N/A
2016,1,20,21,0,0,0,N/A
2016,1,20,21,30,0,0,N/A
2016,1,20,22,0,0,0,N/A
2016,1,20,22,30,0,0,N/A
2016,1,20,23,0,0,0,N/A
2016,1,20,23,30,0,0,N/A
2016,1,21,0,0,0,0,N/A
2016,1,21,0,30,0,0,N/A
2016,1,21,1,0,0,0,N/A
2016,1,21,1,30,0,0,N/A
2016,1,21,2,0,0,0,N/A
2016,1,21,2,30,0,0,N/A
2016,1,21,3,0,0,0,N/A
2016,1,21,3,30,0,0,N/A
2016,1,21,4,0,0,0,N/A
2016,1,21,4,30,0,0,N/A
2016,1,21,5,0,0,0,N/A
2016,1,21,5,30,0,0,N/A
2016,1,21,6,0,0,0,N/A
2016,1,21,6,30,0,0,N/A
2016,1,21,7,0,0,0,N/A
2016,1,21,7,30,13,0,N/A
2016,1,21,8,0,35,375,N/A
2016,1,21,8,30,52,542,N/A
2016,1,21,9,0,60,665,N/A
2016,1,21,9,30,68,734,N/A
2016,1,21,10,0,72,789,N/A
2016,1,21,10,30,76,820,N/A
2016,1,21,11,0,80,836,N/A
2016,1,21,11,30,83,848,N/A
2016,1,21,12,0,90,835,N/A
2016,1,21,12,30,228,324,N/A
2016,1,21,13,0,232,263,N/A
2016,1,21,13,30,221,244,N/A
2016,1,21,14,0,208,136,N/A
2016,1,21,14,30,182,105,N/A
2016,1,21,15,0,146,241,N/A
2016,1,21,15,30,119,210,N/A
2016,1,21,16,0,85,178,N/A
2016,1,21,16,30,50,126,N/A
2016,1,21,17,0,18,0,N/A
2016,1,21,17,30,0,0,N/A
2016,1,21,18,0,0,0,N/A
2016,1,21,18,30,0,0,N/A
2016,1,21,19,0,0,0,N/A
2016,1,21,19,30,0,0,N/A
2016,1,21,20,0,0,0,N/A
2016,1,21,20,30,0,0,N/A
2016,1,21,21,0,0,0,N/A
2016,1,21,21,30,0,0,N/A
2016,1,21,22,0,0,0,N/A
2016,1,21,22,30,0,0,N/A
2016,1,21,23,0,0,0,N/A
2016,1,21,23,30,0,0,N/A
2016,1,22,0,0,0,0,N/A
2016,1,22,0,30,0,0,N/A
2016,1,22,1,0,0,0,N/A
2016,1,22,1,30,0,0,N/A
2016,1,22,2,0,0,0,N/A
2016,1,22,2,30,0,0,N/A
2016,1,22,3,0,0,0,N/A
2016,1,22,3,30,0,0,N/A
2016,1,22,4,0,0,0,N/A
2016,1,22,4,30,0,0,N/A
2016,1,22,5,0,0,0,N/A
2016,1,22,5,30,0,0,N/A
2016,1,22,6,0,0,0,N/A
2016,1,22,6,30,0,0,N/A
2016,1,22,7,0,0,0,N/A
2016,1,22,7,30,6,0,N/A
2016,1,22,8,0,38,1,N/A
2016,1,22,8,30,74,28,N/A
2016,1,22,9,0,109,48,N/A
2016,1,22,9,30,142,61,N/A
2016,1,22,10,0,169,251,N/A
2016,1,22,10,30,181,349,N/A
2016,1,22,11,0,210,298,N/A
2016,1,22,11,30,168,1,N/A
2016,1,22,12,0,240,79,N/A
2016,1,22,12,30,217,31,N/A
2016,1,22,13,0,212,31,N/A
2016,1,22,13,30,149,0,N/A
2016,1,22,14,0,138,0,N/A
2016,1,22,14,30,111,0,N/A
2016,1,22,15,0,7,0,N/A
2016,1,22,15,30,5,0,N/A
2016,1,22,16,0,3,0,N/A
2016,1,22,16,30,2,0,N/A
2016,1,22,17,0,0,0,N/A
2016,1,22,17,30,0,0,N/A
2016,1,22,18,0,0,0,N/A
2016,1,22,18,30,0,0,N/A
2016,1,22,19,0,0,0,N/A
2016,1,22,19,30,0,0,N/A
2016,1,22,20,0,0,0,N/A
2016,1,22,20,30,0,0,N/A
2016,1,22,21,0,0,0,N/A
2016,1,22,21,30,0,0,N/A
2016,1,22,22,0,0,0,N/A
2016,1,22,22,30,0,0,N/A
2016,1,22,23,0,0,0,N/A
2016,1,22,23,30,0,0,N/A
2016,1,23,0,0,0,0,N/A
2016,1,23,0,30,0,0,N/A
2016,1,23,1,0,0,0,N/A
2016,1,23,1,30,0,0,N/A
2016,1,23,2,0,0,0,N/A
2016,1,23,2,30,0,0,N/A
2016,1,23,3,0,0,0,N/A
2016,1,23,3,30,0,0,N/A
2016,1,23,4,0,0,0,N/A
2016,1,23,4,30,0,0,N/A
2016,1,23,5,0,0,0,N/A
2016,1,23,5,30,0,0,N/A
2016,1,23,6,0,0,0,N/A
2016,1,23,6,30,0,0,N/A
2016,1,23,7,0,0,0,N/A
2016,1,23,7,30,10,0,N/A
2016,1,23,8,0,47,101,N/A
2016,1,23,8,30,82,202,N/A
2016,1,23,9,0,122,222,N/A
2016,1,23,9,30,129,337,N/A
2016,1,23,10,0,119,626,N/A
2016,1,23,10,30,127,669,N/A
2016,1,23,11,0,183,13,N/A
2016,1,23,11,30,129,737,N/A
2016,1,23,12,0,168,0,N/A
2016,1,23,12,30,251,161,N/A
2016,1,23,13,0,134,0,N/A
2016,1,23,13,30,142,0,N/A
2016,1,23,14,0,104,697,N/A
2016,1,23,14,30,173,40,N/A
2016,1,23,15,0,88,693,N/A
2016,1,23,15,30,79,623,N/A
2016,1,23,16,0,65,534,N/A
2016,1,23,16,30,48,378,N/A
2016,1,23,17,0,23,119,N/A
2016,1,23,17,30,0,0,N/A
2016,1,23,18,0,0,0,N/A
2016,1,23,18,30,0,0,N/A
2016,1,23,19,0,0,0,N/A
2016,1,23,19,30,0,0,N/A
2016,1,23,20,0,0,0,N/A
2016,1,23,20,30,0,0,N/A
2016,1,23,21,0,0,0,N/A
2016,1,23,21,30,0,0,N/A
2016,1,23,22,0,0,0,N/A
2016,1,23,22,30,0,0,N/A
2016,1,23,23,0,0,0,N/A
2016,1,23,23,30,0,0,N/A
2016,1,24,0,0,0,0,N/A
2016,1,24,0,30,0,0,N/A
2016,1,24,1,0,0,0,N/A
2016,1,24,1,30,0,0,N/A
2016,1,24,2,0,0,0,N/A
2016,1,24,2,30,0,0,N/A
2016,1,24,3,0,0,0,N/A
2016,1,24,3,30,0,0,N/A
2016,1,24,4,0,0,0,N/A
2016,1,24,4,30,0,0,N/A
2016,1,24,5,0,0,0,N/A
2016,1,24,5,30,0,0,N/A
2016,1,24,6,0,0,0,N/A
2016,1,24,6,30,0,0,N/A
2016,1,24,7,0,0,0,N/A
2016,1,24,7,30,13,76,N/A
2016,1,24,8,0,41,317,N/A
2016,1,24,8,30,61,484,N/A
2016,1,24,9,0,102,364,N/A
2016,1,24,9,30,114,444,N/A
2016,1,24,10,0,170,266,N/A
2016,1,24,10,30,190,308,N/A
2016,1,24,11,0,212,304,N/A
2016,1,24,11,30,243,175,N/A
2016,1,24,12,0,217,395,N/A
2016,1,24,12,30,179,539,N/A
2016,1,24,13,0,246,125,N/A
2016,1,24,13,30,80,862,N/A
2016,1,24,14,0,80,835,N/A
2016,1,24,14,30,76,805,N/A
2016,1,24,15,0,75,744,N/A
2016,1,24,15,30,67,682,N/A
2016,1,24,16,0,56,596,N/A
2016,1,24,16,30,42,454,N/A
2016,1,24,17,0,20,231,N/A
2016,1,24,17,30,0,0,N/A
2016,1,24,18,0,0,0,N/A
2016,1,24,18,30,0,0,N/A
2016,1,24,19,0,0,0,N/A
2016,1,24,19,30,0,0,N/A
2016,1,24,20,0,0,0,N/A
2016,1,24,20,30,0,0,N/A
2016,1,24,21,0,0,0,N/A
2016,1,24,21,30,0,0,N/A
2016,1,24,22,0,0,0,N/A
2016,1,24,22,30,0,0,N/A
2016,1,24,23,0,0,0,N/A
2016,1,24,23,30,0,0,N/A
2016,1,25,0,0,0,0,N/A
2016,1,25,0,30,0,0,N/A
2016,1,25,1,0,0,0,N/A
2016,1,25,1,30,0,0,N/A
2016,1,25,2,0,0,0,N/A
2016,1,25,2,30,0,0,N/A
2016,1,25,3,0,0,0,N/A
2016,1,25,3,30,0,0,N/A
2016,1,25,4,0,0,0,N/A
2016,1,25,4,30,0,0,N/A
2016,1,25,5,0,0,0,N/A
2016,1,25,5,30,0,0,N/A
2016,1,25,6,0,0,0,N/A
2016,1,25,6,30,0,0,N/A
2016,1,25,7,0,0,0,N/A
2016,1,25,7,30,12,178,N/A
2016,1,25,8,0,33,455,N/A
2016,1,25,8,30,47,612,N/A
2016,1,25,9,0,57,706,N/A
2016,1,25,9,30,64,771,N/A
2016,1,25,10,0,85,755,N/A
2016,1,25,10,30,90,790,N/A
2016,1,25,11,0,95,811,N/A
2016,1,25,11,30,98,826,N/A
2016,1,25,12,0,99,834,N/A
2016,1,25,12,30,99,835,N/A
2016,1,25,13,0,95,838,N/A
2016,1,25,13,30,177,501,N/A
2016,1,25,14,0,89,806,N/A
2016,1,25,14,30,85,774,N/A
2016,1,25,15,0,78,733,N/A
2016,1,25,15,30,70,670,N/A
2016,1,25,16,0,58,584,N/A
2016,1,25,16,30,44,443,N/A
2016,1,25,17,0,22,219,N/A
2016,1,25,17,30,0,0,N/A
2016,1,25,18,0,0,0,N/A
2016,1,25,18,30,0,0,N/A
2016,1,25,19,0,0,0,N/A
2016,1,25,19,30,0,0,N/A
2016,1,25,20,0,0,0,N/A
2016,1,25,20,30,0,0,N/A
2016,1,25,21,0,0,0,N/A
2016,1,25,21,30,0,0,N/A
2016,1,25,22,0,0,0,N/A
2016,1,25,22,30,0,0,N/A
2016,1,25,23,0,0,0,N/A
2016,1,25,23,30,0,0,N/A
2016,1,26,0,0,0,0,N/A
2016,1,26,0,30,0,0,N/A
2016,1,26,1,0,0,0,N/A
2016,1,26,1,30,0,0,N/A
2016,1,26,2,0,0,0,N/A
2016,1,26,2,30,0,0,N/A
2016,1,26,3,0,0,0,N/A
2016,1,26,3,30,0,0,N/A
2016,1,26,4,0,0,0,N/A
2016,1,26,4,30,0,0,N/A
2016,1,26,5,0,0,0,N/A
2016,1,26,5,30,0,0,N/A
2016,1,26,6,0,0,0,N/A
2016,1,26,6,30,0,0,N/A
2016,1,26,7,0,0,0,N/A
2016,1,26,7,30,19,0,N/A
2016,1,26,8,0,37,435,N/A
2016,1,26,8,30,52,596,N/A
2016,1,26,9,0,61,707,N/A
2016,1,26,9,30,69,774,N/A
2016,1,26,10,0,79,806,N/A
2016,1,26,10,30,83,839,N/A
2016,1,26,11,0,87,862,N/A
2016,1,26,11,30,89,876,N/A
2016,1,26,12,0,90,881,N/A
2016,1,26,12,30,117,741,N/A
2016,1,26,13,0,194,486,N/A
2016,1,26,13,30,175,515,N/A
2016,1,26,14,0,93,749,N/A
2016,1,26,14,30,78,757,N/A
2016,1,26,15,0,129,427,N/A
2016,1,26,15,30,113,372,N/A
2016,1,26,16,0,59,609,N/A
2016,1,26,16,30,45,470,N/A
2016,1,26,17,0,24,238,N/A
2016,1,26,17,30,0,0,N/A
2016,1,26,18,0,0,0,N/A
2016,1,26,18,30,0,0,N/A
2016,1,26,19,0,0,0,N/A
2016,1,26,19,30,0,0,N/A
2016,1,26,20,0,0,0,N/A
2016,1,26,20,30,0,0,N/A
2016,1,26,21,0,0,0,N/A
2016,1,26,21,30,0,0,N/A
2016,1,26,22,0,0,0,N/A
2016,1,26,22,30,0,0,N/A
2016,1,26,23,0,0,0,N/A
2016,1,26,23,30,0,0,N/A
2016,1,27,0,0,0,0,N/A
2016,1,27,0,30,0,0,N/A
2016,1,27,1,0,0,0,N/A
2016,1,27,1,30,0,0,N/A
2016,1,27,2,0,0,0,N/A
2016,1,27,2,30,0,0,N/A
2016,1,27,3,0,0,0,N/A
2016,1,27,3,30,0,0,N/A
2016,1,27,4,0,0,0,N/A
2016,1,27,4,30,0,0,N/A
2016,1,27,5,0,0,0,N/A
2016,1,27,5,30,0,0,N/A
2016,1,27,6,0,0,0,N/A
2016,1,27,6,30,0,0,N/A
2016,1,27,7,0,0,0,N/A
2016,1,27,7,30,18,0,N/A
2016,1,27,8,0,42,335,N/A
2016,1,27,8,30,63,478,N/A
2016,1,27,9,0,77,580,N/A
2016,1,27,9,30,70,699,N/A
2016,1,27,10,0,95,665,N/A
2016,1,27,10,30,119,638,N/A
2016,1,27,11,0,83,863,N/A
2016,1,27,11,30,85,877,N/A
2016,1,27,12,0,84,889,N/A
2016,1,27,12,30,84,890,N/A
2016,1,27,13,0,84,884,N/A
2016,1,27,13,30,82,872,N/A
2016,1,27,14,0,108,696,N/A
2016,1,27,14,30,75,827,N/A
2016,1,27,15,0,69,790,N/A
2016,1,27,15,30,62,733,N/A
2016,1,27,16,0,53,654,N/A
2016,1,27,16,30,40,524,N/A
2016,1,27,17,0,22,310,N/A
2016,1,27,17,30,0,0,N/A
2016,1,27,18,0,0,0,N/A
2016,1,27,18,30,0,0,N/A
2016,1,27,19,0,0,0,N/A
2016,1,27,19,30,0,0,N/A
2016,1,27,20,0,0,0,N/A
2016,1,27,20,30,0,0,N/A
2016,1,27,21,0,0,0,N/A
2016,1,27,21,30,0,0,N/A
2016,1,27,22,0,0,0,N/A
2016,1,27,22,30,0,0,N/A
2016,1,27,23,0,0,0,N/A
2016,1,27,23,30,0,0,N/A
2016,1,28,0,0,0,0,N/A
2016,1,28,0,30,0,0,N/A
2016,1,28,1,0,0,0,N/A
2016,1,28,1,30,0,0,N/A
2016,1,28,2,0,0,0,N/A
2016,1,28,2,30,0,0,N/A
2016,1,28,3,0,0,0,N/A
2016,1,28,3,30,0,0,N/A
2016,1,28,4,0,0,0,N/A
2016,1,28,4,30,0,0,N/A
2016,1,28,5,0,0,0,N/A
2016,1,28,5,30,0,0,N/A
2016,1,28,6,0,0,0,N/A
2016,1,28,6,30,0,0,N/A
2016,1,28,7,0,0,0,N/A
2016,1,28,7,30,13,0,N/A
2016,1,28,8,0,46,92,N/A
2016,1,28,8,30,83,129,N/A
2016,1,28,9,0,119,152,N/A
2016,1,28,9,30,152,171,N/A
2016,1,28,10,0,184,172,N/A
2016,1,28,10,30,212,182,N/A
2016,1,28,11,0,85,830,N/A
2016,1,28,11,30,221,375,N/A
2016,1,28,12,0,231,370,N/A
2016,1,28,12,30,88,0,N/A
2016,1,28,13,0,95,0,N/A
2016,1,28,13,30,209,28,N/A
2016,1,28,14,0,222,164,N/A
2016,1,28,14,30,157,6,N/A
2016,1,28,15,0,165,100,N/A
2016,1,28,15,30,132,90,N/A
2016,1,28,16,0,96,77,N/A
2016,1,28,16,30,58,54,N/A
2016,1,28,17,0,24,0,N/A
2016,1,28,17,30,0,0,N/A
2016,1,28,18,0,0,0,N/A
2016,1,28,18,30,0,0,N/A
2016,1,28,19,0,0,0,N/A
2016,1,28,19,30,0,0,N/A
2016,1,28,20,0,0,0,N/A
2016,1,28,20,30,0,0,N/A
2016,1,28,21,0,0,0,N/A
2016,1,28,21,30,0,0,N/A
2016,1,28,22,0,0,0,N/A
2016,1,28,22,30,0,0,N/A
2016,1,28,23,0,0,0,N/A
2016,1,28,23,30,0,0,N/A
2016,1,29,0,0,0,0,N/A
2016,1,29,0,30,0,0,N/A
2016,1,29,1,0,0,0,N/A
2016,1,29,1,30,0,0,N/A
2016,1,29,2,0,0,0,N/A
2016,1,29,2,30,0,0,N/A
2016,1,29,3,0,0,0,N/A
2016,1,29,3,30,0,0,N/A
2016,1,29,4,0,0,0,N/A
2016,1,29,4,30,0,0,N/A
2016,1,29,5,0,0,0,N/A
2016,1,29,5,30,0,0,N/A
2016,1,29,6,0,0,0,N/A
2016,1,29,6,30,0,0,N/A
2016,1,29,7,0,0,0,N/A
2016,1,29,7,30,12,0,N/A
2016,1,29,8,0,46,59,N/A
2016,1,29,8,30,84,98,N/A
2016,1,29,9,0,120,124,N/A
2016,1,29,9,30,155,139,N/A
2016,1,29,10,0,118,0,N/A
2016,1,29,10,30,178,15,N/A
2016,1,29,11,0,237,177,N/A
2016,1,29,11,30,234,51,N/A
2016,1,29,12,0,252,76,N/A
2016,1,29,12,30,237,43,N/A
2016,1,29,13,0,232,43,N/A
2016,1,29,13,30,9,0,N/A
2016,1,29,14,0,127,0,N/A
2016,1,29,14,30,112,0,N/A
2016,1,29,15,0,5,0,N/A
2016,1,29,15,30,4,0,N/A
2016,1,29,16,0,3,0,N/A
2016,1,29,16,30,2,0,N/A
2016,1,29,17,0,0,0,N/A
2016,1,29,17,30,0,0,N/A
2016,1,29,18,0,0,0,N/A
2016,1,29,18,30,0,0,N/A
2016,1,29,19,0,0,0,N/A
2016,1,29,19,30,0,0,N/A
2016,1,29,20,0,0,0,N/A
2016,1,29,20,30,0,0,N/A
2016,1,29,21,0,0,0,N/A
2016,1,29,21,30,0,0,N/A
2016,1,29,22,0,0,0,N/A
2016,1,29,22,30,0,0,N/A
2016,1,29,23,0,0,0,N/A
2016,1,29,23,30,0,0,N/A
2016,1,30,0,0,0,0,N/A
2016,1,30,0,30,0,0,N/A
2016,1,30,1,0,0,0,N/A
2016,1,30,1,30,0,0,N/A
2016,1,30,2,0,0,0,N/A
2016,1,30,2,30,0,0,N/A
2016,1,30,3,0,0,0,N/A
2016,1,30,3,30,0,0,N/A
2016,1,30,4,0,0,0,N/A
2016,1,30,4,30,0,0,N/A
2016,1,30,5,0,0,0,N/A
2016,1,30,5,30,0,0,N/A
2016,1,30,6,0,0,0,N/A
2016,1,30,6,30,0,0,N/A
2016,1,30,7,0,0,0,N/A
2016,1,30,7,30,16,172,N/A
2016,1,30,8,0,37,437,N/A
2016,1,30,8,30,51,590,N/A
2016,1,30,9,0,58,705,N/A
2016,1,30,9,30,65,769,N/A
2016,1,30,10,0,66,829,N/A
2016,1,30,10,30,70,861,N/A
2016,1,30,11,0,71,887,N/A
2016,1,30,11,30,73,902,N/A
2016,1,30,12,0,74,909,N/A
2016,1,30,12,30,74,910,N/A
2016,1,30,13,0,210,454,N/A
2016,1,30,13,30,201,449,N/A
2016,1,30,14,0,191,408,N/A
2016,1,30,14,30,201,161,N/A
2016,1,30,15,0,164,233,N/A
2016,1,30,15,30,135,212,N/A
2016,1,30,16,0,99,188,N/A
2016,1,30,16,30,63,147,N/A
2016,1,30,17,0,28,67,N/A
2016,1,30,17,30,0,0,N/A
2016,1,30,18,0,0,0,N/A
2016,1,30,18,30,0,0,N/A
2016,1,30,19,0,0,0,N/A
2016,1,30,19,30,0,0,N/A
2016,1,30,20,0,0,0,N/A
2016,1,30,20,30,0,0,N/A
2016,1,30,21,0,0,0,N/A
2016,1,30,21,30,0,0,N/A
2016,1,30,22,0,0,0,N/A
2016,1,30,22,30,0,0,N/A
2016,1,30,23,0,0,0,N/A
2016,1,30,23,30,0,0,N/A
2016,1,31,0,0,0,0,N/A
2016,1,31,0,30,0,0,N/A
2016,1,31,1,0,0,0,N/A
2016,1,31,1,30,0,0,N/A
2016,1,31,2,0,0,0,N/A
2016,1,31,2,30,0,0,N/A
2016,1,31,3,0,0,0,N/A
2016,1,31,3,30,0,0,N/A
2016,1,31,4,0,0,0,N/A
2016,1,31,4,30,0,0,N/A
2016,1,31,5,0,0,0,N/A
2016,1,31,5,30,0,0,N/A
2016,1,31,6,0,0,0,N/A
2016,1,31,6,30,0,0,N/A
2016,1,31,7,0,0,0,N/A
2016,1,31,7,30,18,0,N/A
2016,1,31,8,0,49,169,N/A
2016,1,31,8,30,85,227,N/A
2016,1,31,9,0,118,266,N/A
2016,1,31,9,30,145,303,N/A
2016,1,31,10,0,191,118,N/A
2016,1,31,10,30,210,65,N/A
2016,1,31,11,0,164,0,N/A
2016,1,31,11,30,243,61,N/A
2016,1,31,12,0,158,632,N/A
2016,1,31,12,30,80,932,N/A
2016,1,31,13,0,205,484,N/A
2016,1,31,13,30,80,911,N/A
2016,1,31,14,0,79,889,N/A
2016,1,31,14,30,76,861,N/A
